secs,&nbsp;4 20:22+497&gt;20
26964.5,14.30
26965,14.33
26965.5,14.36
26966,14.36
26966.5,14.36
26967,14.34
26967.5,14.34
26968,14.35
26968.5,14.35
26969,14.31
26969.5,14.39
26970,14.38
26970.5,14.41
26971,14.41
26971.5,14.40
26972,14.42
26972.5,14.43
26973,14.46
26973.5,14.49
26974,14.50
26974.5,14.53
26975,14.53
26975.5,14.56
26976,14.60
26976.5,14.55
26977,14.57
26977.5,14.58
26978,14.57
26978.5,14.56
26979,14.56
26979.5,14.52
26980,14.49
26980.5,14.52
26981,14.54
26981.5,14.54
26982,14.55
26982.5,14.55
26983,14.57
26983.5,14.54
26984,14.55
26984.5,14.56
26985,14.53
26985.5,14.58
26986,14.59
26986.5,14.60
26987,14.60
26987.5,14.61
26988,14.64
26988.5,14.65
26989,14.62
26989.5,14.61
26990,14.60
26990.5,14.61
26991,14.63
26991.5,14.63
26992,14.59
26992.5,14.61
26993,14.63
26993.5,14.63
26994,14.62
26994.5,14.60
26995,14.63
26995.5,14.64
26996,14.63
26996.5,14.60
26997,14.61
26997.5,14.58
26998,14.58
26998.5,14.58
26999,14.58
26999.5,14.58
27000,14.57
27000.5,14.55
27001,14.53
27001.5,14.50
27002,14.50
27002.5,14.51
27003,14.50
27003.5,14.49
27004,14.50
27004.5,14.51
27005,14.48
27005.5,14.52
27006,14.52
27006.5,14.52
27007,14.52
27007.5,14.53
27008,14.49
27008.5,14.50
27009,14.49
27009.5,14.50
27010,14.51
27010.5,14.46
27011,14.46
27011.5,14.42
27012,14.43
27012.5,14.49
27013,14.47
27013.5,14.49
27014,14.50
27014.5,14.51
27015,14.51
27015.5,14.50
27016,14.58
27016.5,14.56
27017,14.57
27017.5,14.58
27018,14.57
27018.5,14.57
27019,14.57
27019.5,14.60
27020,14.61
27020.5,14.64
27021,14.64
27021.5,14.64
27022,14.66
27022.5,14.63
27023,14.61
27023.5,14.59
27024,14.56
27024.5,14.58
27025,14.54
27025.5,14.55
27026,14.52
27026.5,14.51
27027,14.51
27027.5,14.52
27028,14.54
27028.5,14.56
27029,14.59
27029.5,14.62
27030,14.63
27030.5,14.61
27031,14.62
27031.5,14.60
27032,14.57
27032.5,14.59
27033,14.60
27033.5,14.78
27034,14.69
27034.5,14.70
27035,14.68
27035.5,14.60
27036,14.67
27036.5,14.66
27037,14.64
27037.5,14.64
27038,14.62
27038.5,14.61
27039,14.58
27039.5,14.56
27040,14.54
27040.5,14.58
27041,14.58
27041.5,14.59
27042,14.60
27042.5,14.62
27043,14.62
27043.5,14.63
27044,14.58
27044.5,14.68
27045,14.70
27045.5,14.71
27046,14.72
27046.5,14.69
27047,14.71
27047.5,14.73
27048,14.75
27048.5,14.76
27049,14.72
27049.5,14.70
27050,14.70
27050.5,14.70
27051,14.70
27051.5,14.67
27052,14.67
27052.5,14.67
27053,14.65
27053.5,14.66
27054,14.65
27054.5,14.67
27055,14.68
27055.5,14.66
27056,14.65
27056.5,14.65
27057,14.67
27057.5,14.68
27058,14.72
27058.5,14.70
27059,14.71
27059.5,14.77
27060,14.73
27060.5,14.75
27061,14.78
27061.5,14.80
27062,14.80
27062.5,14.80
27063,14.81
27063.5,14.83
27064,14.86
27064.5,14.82
27065,14.83
27065.5,14.83
27066,14.83
27066.5,14.84
27067,14.83
27067.5,14.82
27068,14.88
27068.5,14.91
27069,14.89
27069.5,14.90
27070,14.90
27070.5,14.89
27071,14.90
27071.5,14.93
27072,14.93
27072.5,14.91
27073,14.89
27073.5,14.92
27074,14.90
27074.5,14.89
27075,14.89
27075.5,14.90
27076,14.93
27076.5,14.91
27077,14.89
27077.5,14.87
27078,14.87
27078.5,14.87
27079,14.87
27079.5,14.85
27080,14.82
27080.5,14.79
27081,14.82
27081.5,14.82
27082,14.84
27082.5,14.86
27083,14.84
27083.5,14.82
27084,14.80
27084.5,14.80
27085,14.80
27085.5,14.82
27086,14.82
27086.5,14.82
27087,14.85
27087.5,14.84
27088,14.86
27088.5,14.85
27089,14.83
27089.5,14.85
27090,14.88
27090.5,14.87
27091,14.83
27091.5,14.81
27092,14.79
27092.5,14.79
27093,14.81
27093.5,14.82
27094,14.83
27094.5,14.82
27095,14.85
27095.5,14.84
27096,14.85
27096.5,14.81
27097,14.82
27097.5,14.85
27098,14.82
27098.5,14.84
27099,14.83
27099.5,14.83
27100,14.85
27100.5,14.86
27101,14.84
27101.5,14.90
27102,14.87
27102.5,14.88
27103,14.88
27103.5,14.94
27104,14.96
27104.5,15.01
27105,15.03
27105.5,15.05
27106,15.04
27106.5,15.03
27107,15.05
27107.5,15.08
27108,15.08
27108.5,15.09
27109,15.15
27109.5,15.09
27110,15.09
27110.5,15.11
27111,15.12
27111.5,15.15
27112,15.15
27112.5,15.16
27113,15.14
27113.5,15.15
27114,15.11
27114.5,15.10
27115,15.11
27115.5,15.13
27116,15.10
27116.5,15.06
27117,15.08
27117.5,15.09
27118,15.09
27118.5,15.11
27119,15.11
27119.5,15.11
27120,15.11
27120.5,15.09
27121,15.08
27121.5,15.10
27122,15.11
27122.5,15.10
27123,15.10
27123.5,15.11
27124,15.11
27124.5,15.11
27125,15.08
27125.5,15.07
27126,15.04
27126.5,15.05
27127,15.03
27127.5,15.03
27128,15.06
27128.5,15.02
27129,15.03
27129.5,15.02
27130,15.03
27130.5,15.03
27131,15.04
27131.5,15.00
27132,15.05
27132.5,15.05
27133,15.06
27133.5,15.07
27134,15.12
27134.5,15.14
27135,15.15
27135.5,15.15
27136,15.13
27136.5,15.15
27137,15.18
27137.5,15.23
27138,15.25
27138.5,15.30
27139,15.28
27139.5,15.30
27140,15.35
27140.5,15.34
27141,15.36
27141.5,15.35
27142,15.32
27142.5,15.33
27143,15.34
27143.5,15.32
27144,15.30
27144.5,15.31
27145,15.26
27145.5,15.28
27146,15.29
27146.5,15.26
27147,15.25
27147.5,15.26
27148,15.27
27148.5,15.26
27149,15.26
27149.5,15.27
27150,15.32
27150.5,15.29
27151,15.30
27151.5,15.32
27152,15.31
27152.5,15.30
27153,15.30
27153.5,15.31
27154,15.31
27154.5,15.30
27155,15.27
27155.5,15.31
27156,15.31
27156.5,15.32
27157,15.32
27157.5,15.35
27158,15.34
27158.5,15.37
27159,15.38
27159.5,15.38
27160,15.37
27160.5,15.39
27161,15.41
27161.5,15.38
27162,15.37
27162.5,15.35
27163,15.36
27163.5,15.33
27164,15.31
27164.5,15.31
27165,15.28
27165.5,15.24
27166,15.22
27166.5,15.23
27167,15.17
27167.5,15.17
27168,15.16
27168.5,15.18
27169,15.27
27169.5,15.29
27170,15.24
27170.5,15.34
27171,15.31
27171.5,15.25
27172,15.23
27172.5,15.23
27173,15.23
27173.5,15.24
27174,15.21
27174.5,15.29
27175,15.33
27175.5,15.32
27176,15.33
27176.5,15.33
27177,15.32
27177.5,15.32
27178,15.32
27178.5,15.31
27179,15.40
27179.5,15.40
27180,15.38
27180.5,15.35
27181,15.34
27181.5,15.29
27182,15.29
27182.5,15.29
27183,15.38
27183.5,15.36
27184,15.30
27184.5,15.25
27185,15.24
27185.5,15.24
27186,15.24
27186.5,15.26
27187,15.24
27187.5,15.23
27188,15.22
27188.5,15.21
27189,15.24
27189.5,15.22
27190,15.23
27190.5,15.22
27191,15.23
27191.5,15.21
27192,15.23
27192.5,15.23
27193,15.23
27193.5,15.24
27194,15.25
27194.5,15.20
27195,15.18
27195.5,15.19
27196,15.19
27196.5,15.20
27197,15.18
27197.5,15.18
27198,15.17
27198.5,15.17
27199,15.15
27199.5,15.16
27200,15.15
27200.5,15.15
27201,15.12
27201.5,15.11
27202,15.10
27202.5,15.10
27203,15.13
27203.5,15.16
27204,15.19
27204.5,15.19
27205,15.18
27205.5,15.21
27206,15.21
27206.5,15.21
27207,15.22
27207.5,15.21
27208,15.20
27208.5,15.20
27209,15.16
27209.5,15.14
27210,15.14
27210.5,15.14
27211,15.13
27211.5,15.17
27212,15.15
27212.5,15.16
27213,15.18
27213.5,15.19
27214,15.21
27214.5,15.21
27215,15.20
27215.5,15.22
27216,15.24
27216.5,15.22
27217,15.23
27217.5,15.22
27218,15.22
27218.5,15.23
27219,15.24
27219.5,15.23
27220,15.26
27220.5,15.29
27221,15.26
27221.5,15.27
27222,15.28
27222.5,15.28
27223,15.31
27223.5,15.31
27224,15.31
27224.5,15.33
27225,15.35
27225.5,15.39
27226,15.43
27226.5,15.38
27227,15.41
27227.5,15.40
27228,15.41
27228.5,15.43
27229,15.42
27229.5,15.42
27230,15.44
27230.5,15.44
27231,15.41
27231.5,15.43
27232,15.43
27232.5,15.41
27233,15.38
27233.5,15.41
27234,15.42
27234.5,15.44
27235,15.46
27235.5,15.47
27236,15.48
27236.5,15.50
27237,15.49
27237.5,15.47
27238,15.46
27238.5,15.46
27239,15.46
27239.5,15.47
27240,15.48
27240.5,15.44
27241,15.45
27241.5,15.42
27242,15.44
27242.5,15.43
27243,15.40
27243.5,15.38
27244,15.40
27244.5,15.39
27245,15.40
27245.5,15.40
27246,15.40
27246.5,15.39
27247,15.37
27247.5,15.34
27248,15.34
27248.5,15.31
27249,15.28
27249.5,15.28
27250,15.29
27250.5,15.31
27251,15.33
27251.5,15.32
27252,15.33
27252.5,15.35
27253,15.36
27253.5,15.36
27254,15.37
27254.5,15.36
27255,15.37
27255.5,15.35
27256,15.37
27256.5,15.34
27257,15.32
27257.5,15.32
27258,15.34
27258.5,15.35
27259,15.35
27259.5,15.38
27260,15.36
27260.5,15.39
27261,15.36
27261.5,15.35
27262,15.36
27262.5,15.34
27263,15.33
27263.5,15.34
27264,15.32
27264.5,15.33
27265,15.33
27265.5,15.33
27266,15.34
27266.5,15.33
27267,15.34
27267.5,15.35
27268,15.34
27268.5,15.33
27269,15.34
27269.5,15.32
27270,15.31
27270.5,15.30
27271,15.30
27271.5,15.31
27272,15.29
27272.5,15.30
27273,15.29
27273.5,15.28
27274,15.27
27274.5,15.29
27275,15.29
27275.5,15.32
27276,15.30
27276.5,15.30
27277,15.31
27277.5,15.30
27278,15.28
27278.5,15.30
27279,15.36
27279.5,15.37
27280,15.36
27280.5,15.39
27281,15.39
27281.5,15.40
27282,15.42
27282.5,15.43
27283,15.46
27283.5,15.46
27284,15.46
27284.5,15.44
27285,15.46
27285.5,15.46
27286,15.48
27286.5,15.46
27287,15.47
27287.5,15.44
27288,15.45
27288.5,15.43
27289,15.44
27289.5,15.42
27290,15.41
27290.5,15.47
27291,15.50
27291.5,15.53
27292,15.53
27292.5,15.53
27293,15.57
27293.5,15.54
27294,15.56
27294.5,15.53
27295,15.51
27295.5,15.53
27296,15.51
27296.5,15.52
27297,15.56
27297.5,15.59
27298,15.56
27298.5,15.58
27299,15.58
27299.5,15.59
27300,15.57
27300.5,15.59
27301,15.61
27301.5,15.58
27302,15.57
27302.5,15.61
27303,15.62
27303.5,15.61
27304,15.61
27304.5,15.59
27305,15.61
27305.5,15.70
27306,15.68
27306.5,15.66
27307,15.63
27307.5,15.58
27308,15.54
27308.5,15.53
27309,15.53
27309.5,15.64
27310,15.58
27310.5,15.52
27311,15.46
27311.5,15.41
27312,15.39
27312.5,15.38
27313,15.39
27313.5,15.45
27314,15.45
27314.5,15.39
27315,15.37
27315.5,15.36
27316,15.32
27316.5,15.29
27317,15.31
27317.5,15.41
27318,15.41
27318.5,15.35
27319,15.34
27319.5,15.36
27320,15.34
27320.5,15.28
27321,15.38
27321.5,15.36
27322,15.35
27322.5,15.37
27323,15.41
27323.5,15.41
27324,15.41
27324.5,15.41
27325,15.43
27325.5,15.42
27326,15.41
27326.5,15.41
27327,15.45
27327.5,15.48
27328,15.47
27328.5,15.48
27329,15.49
27329.5,15.46
27330,15.42
27330.5,15.39
27331,15.40
27331.5,15.41
27332,15.41
27332.5,15.42
27333,15.40
27333.5,15.41
27334,15.41
27334.5,15.44
27335,15.45
27335.5,15.47
27336,15.48
27336.5,15.47
27337,15.43
27337.5,15.43
27338,15.43
27338.5,15.43
27339,15.47
27339.5,15.46
27340,15.46
27340.5,15.45
27341,15.46
27341.5,15.45
27342,15.45
27342.5,15.48
27343,15.51
27343.5,15.51
27344,15.50
27344.5,15.50
27345,15.52
27345.5,15.54
27346,15.51
27346.5,15.50
27347,15.51
27347.5,15.51
27348,15.52
27348.5,15.52
27349,15.51
27349.5,15.50
27350,15.50
27350.5,15.47
27351,15.45
27351.5,15.49
27352,15.47
27352.5,15.44
27353,15.47
27353.5,15.45
27354,15.46
27354.5,15.45
27355,15.44
27355.5,15.43
27356,15.43
27356.5,15.45
27357,15.43
27357.5,15.46
27358,15.48
27358.5,15.47
27359,15.47
27359.5,15.46
27360,15.46
27360.5,15.51
27361,15.51
27361.5,15.49
27362,15.50
27362.5,15.49
27363,15.50
27363.5,15.47
27364,15.45
27364.5,15.49
27365,15.54
27365.5,15.58
27366,15.57
27366.5,15.59
27367,15.57
27367.5,15.57
27368,15.53
27368.5,15.51
27369,15.49
27369.5,15.48
27370,15.44
27370.5,15.46
27371,15.44
27371.5,15.45
27372,15.46
27372.5,15.47
27373,15.52
27373.5,15.61
27374,15.62
27374.5,15.63
27375,15.66
27375.5,15.69
27376,15.68
27376.5,15.68
27377,15.67
27377.5,15.69
27378,15.69
27378.5,15.68
27379,15.67
27379.5,15.70
27380,15.69
27380.5,15.68
27381,15.70
27381.5,15.68
27382,15.67
27382.5,15.69
27383,15.72
27383.5,15.73
27384,15.74
27384.5,15.75
27385,15.76
27385.5,15.74
27386,15.73
27386.5,15.76
27387,15.78
27387.5,15.78
27388,15.79
27388.5,15.80
27389,15.80
27389.5,15.83
27390,15.81
27390.5,15.79
27391,15.79
27391.5,15.80
27392,15.79
27392.5,15.82
27393,15.80
27393.5,15.84
27394,15.83
27394.5,15.85
27395,15.87
27395.5,15.89
27396,15.92
27396.5,15.89
27397,15.88
27397.5,15.88
27398,15.84
27398.5,15.84
27399,15.84
27399.5,15.82
27400,15.79
27400.5,15.82
27401,15.77
27401.5,15.77
27402,15.77
27402.5,15.78
27403,15.77
27403.5,15.76
27404,15.78
27404.5,15.77
27405,15.79
27405.5,15.79
27406,15.80
27406.5,15.77
27407,15.80
27407.5,15.81
27408,15.82
27408.5,15.85
27409,15.87
27409.5,15.90
27410,15.91
27410.5,15.96
27411,15.96
27411.5,15.97
27412,15.95
27412.5,15.95
27413,15.94
27413.5,15.94
27414,15.92
27414.5,15.91
27415,15.89
27415.5,15.88
27416,15.91
27416.5,15.92
27417,15.88
27417.5,15.85
27418,15.84
27418.5,15.86
27419,15.84
27419.5,15.85
27420,15.84
27420.5,15.84
27421,15.86
27421.5,15.89
27422,15.86
27422.5,15.88
27423,15.88
27423.5,15.91
27424,15.90
27424.5,15.90
27425,15.90
27425.5,15.92
27426,15.89
27426.5,15.90
27427,15.89
27427.5,15.88
27428,15.86
27428.5,15.86
27429,15.86
27429.5,15.85
27430,15.85
27430.5,15.82
27431,15.84
27431.5,15.84
27432,15.84
27432.5,15.90
27433,15.88
27433.5,15.88
27434,15.89
27434.5,15.91
27435,15.90
27435.5,15.92
27436,15.88
27436.5,15.86
27437,15.88
27437.5,15.86
27438,15.87
27438.5,15.90
27439,15.87
27439.5,15.91
27440,15.87
27440.5,15.83
27441,15.79
27441.5,15.81
27442,15.82
27442.5,15.83
27443,15.87
27443.5,15.88
27444,15.87
27444.5,15.89
27445,15.86
27445.5,15.87
27446,15.90
27446.5,15.91
27447,15.90
27447.5,15.93
27448,15.93
27448.5,15.96
27449,15.95
27449.5,15.94
27450,15.93
27450.5,15.92
27451,15.90
27451.5,15.86
27452,15.86
27452.5,15.95
27453,15.95
27453.5,15.97
27454,15.97
27454.5,15.93
27455,15.91
27455.5,15.91
27456,15.92
27456.5,16.01
27457,16.14
27457.5,16.13
27458,16.06
27458.5,15.99
27459,15.97
27459.5,15.93
27460,15.91
27460.5,15.90
27461,15.92
27461.5,15.98
27462,16.04
27462.5,16.04
27463,16.03
27463.5,16.05
27464,16.08
27464.5,16.03
27465,16.01
27465.5,15.99
27466,15.95
27466.5,15.95
27467,15.98
27467.5,15.96
27468,15.97
27468.5,15.96
27469,15.95
27469.5,15.98
27470,15.98
27470.5,15.97
27471,16.03
27471.5,16.03
27472,16.03
27472.5,16.03
27473,16.06
27473.5,16.06
27474,16.07
27474.5,16.08
27475,16.06
27475.5,16.04
27476,16.03
27476.5,16.02
27477,16.02
27477.5,16.02
27478,16.03
27478.5,16.00
27479,16.02
27479.5,16.04
27480,16.03
27480.5,16.05
27481,16.03
27481.5,16.01
27482,15.99
27482.5,15.98
27483,15.98
27483.5,15.97
27484,15.93
27484.5,15.97
27485,15.98
27485.5,15.99
27486,15.99
27486.5,16.01
27487,16.02
27487.5,16.02
27488,16.02
27488.5,16.01
27489,16.03
27489.5,16.00
27490,16.06
27490.5,16.06
27491,16.04
27491.5,16.03
27492,16.02
27492.5,16.03
27493,16.00
27493.5,16.00
27494,16.01
27494.5,16.01
27495,15.97
27495.5,15.95
27496,15.91
27496.5,15.91
27497,15.87
27497.5,15.84
27498,15.85
27498.5,15.87
27499,15.88
27499.5,15.87
27500,15.86
27500.5,15.85
27501,15.84
27501.5,15.81
27502,15.83
27502.5,15.81
27503,15.81
27503.5,15.80
27504,15.75
27504.5,15.74
27505,15.73
27505.5,15.75
27506,15.77
27506.5,15.75
27507,15.75
27507.5,15.75
27508,15.74
27508.5,15.75
27509,15.74
27509.5,15.72
27510,15.70
27510.5,15.71
27511,15.73
27511.5,15.72
27512,15.71
27512.5,15.75
27513,15.76
27513.5,15.73
27514,15.72
27514.5,15.71
27515,15.68
27515.5,15.68
27516,15.70
27516.5,15.73
27517,15.70
27517.5,15.73
27518,15.73
27518.5,15.77
27519,15.78
27519.5,15.78
27520,15.78
27520.5,15.81
27521,15.82
27521.5,15.83
27522,15.84
27522.5,15.82
27523,15.83
27523.5,15.83
27524,15.84
27524.5,15.86
27525,15.89
27525.5,15.87
27526,15.87
27526.5,15.90
27527,15.90
27527.5,15.88
27528,15.88
27528.5,15.88
27529,15.88
27529.5,15.90
27530,15.90
27530.5,15.89
27531,15.92
27531.5,15.91
27532,15.94
27532.5,15.95
27533,15.93
27533.5,15.96
27534,15.95
27534.5,15.92
27535,15.93
27535.5,15.91
27536,15.96
27536.5,15.98
27537,15.98
27537.5,15.97
27538,15.96
27538.5,15.97
27539,15.96
27539.5,15.98
27540,15.98
27540.5,15.96
27541,15.98
27541.5,15.96
27542,15.98
27542.5,15.98
27543,16.01
27543.5,16.01
27544,16.00
27544.5,16.00
27545,16.02
27545.5,16.01
27546,16.01
27546.5,16.01
27547,15.98
27547.5,16.01
27548,16.01
27548.5,16.00
27549,16.00
27549.5,16.00
27550,16.00
27550.5,15.98
27551,15.95
27551.5,15.93
27552,15.93
27552.5,15.93
27553,15.92
27553.5,15.92
27554,15.91
27554.5,15.88
27555,15.87
27555.5,15.86
27556,15.87
27556.5,15.85
27557,15.86
27557.5,15.84
27558,15.84
27558.5,15.83
27559,15.83
27559.5,15.82
27560,15.81
27560.5,15.79
27561,15.79
27561.5,15.81
27562,15.82
27562.5,15.82
27563,15.80
27563.5,15.81
27564,15.81
27564.5,15.80
27565,15.81
27565.5,15.81
27566,15.81
27566.5,15.84
27567,15.86
27567.5,15.87
27568,15.88
27568.5,15.90
27569,15.88
27569.5,15.86
27570,15.85
27570.5,15.86
27571,15.83
27571.5,15.85
27572,15.84
27572.5,15.82
27573,15.82
27573.5,15.84
27574,15.83
27574.5,15.85
27575,15.87
27575.5,15.83
27576,15.84
27576.5,15.78
27577,15.81
27577.5,15.82
27578,15.82
27578.5,15.83
27579,15.84
27579.5,15.84
27580,15.80
27580.5,15.81
27581,15.82
27581.5,15.84
27582,15.87
27582.5,15.88
27583,15.87
27583.5,15.85
27584,15.87
27584.5,15.89
27585,15.90
27585.5,15.91
27586,15.90
27586.5,15.89
27587,15.86
27587.5,15.87
27588,15.86
27588.5,15.87
27589,15.88
27589.5,15.88
27590,15.90
27590.5,15.93
27591,15.94
27591.5,15.98
27592,15.96
27592.5,15.97
27593,15.96
27593.5,15.96
27594,15.97
27594.5,16.06
27595,16.11
27595.5,16.17
27596,16.18
27596.5,16.12
27597,16.12
27597.5,16.11
27598,16.07
27598.5,16.05
27599,16.06
27599.5,16.09
27600,16.19
27600.5,16.17
27601,16.15
27601.5,16.15
27602,16.15
27602.5,16.16
27603,16.15
27603.5,16.12
27604,16.20
27604.5,16.22
27605,16.18
27605.5,16.16
27606,16.11
27606.5,16.12
27607,16.13
27607.5,16.14
27608,16.17
27608.5,16.16
27609,16.18
27609.5,16.17
27610,16.19
27610.5,16.18
27611,16.19
27611.5,16.19
27612,16.20
27612.5,16.22
27613,16.25
27613.5,16.27
27614,16.29
27614.5,16.29
27615,16.30
27615.5,16.27
27616,16.31
27616.5,16.31
27617,16.32
27617.5,16.34
27618,16.34
27618.5,16.36
27619,16.34
27619.5,16.35
27620,16.35
27620.5,16.33
27621,16.31
27621.5,16.30
27622,16.29
27622.5,16.31
27623,16.36
27623.5,16.35
27624,16.35
27624.5,16.32
27625,16.34
27625.5,16.31
27626,16.34
27626.5,16.27
27627,16.26
27627.5,16.25
27628,16.24
27628.5,16.24
27629,16.23
27629.5,16.23
27630,16.26
27630.5,16.27
27631,16.26
27631.5,16.25
27632,16.26
27632.5,16.27
27633,16.25
27633.5,16.21
27634,16.20
27634.5,16.18
27635,16.19
27635.5,16.17
27636,16.18
27636.5,16.16
27637,16.15
27637.5,16.13
27638,16.14
27638.5,16.15
27639,16.14
27639.5,16.14
27640,16.18
27640.5,16.16
27641,16.22
27641.5,16.23
27642,16.23
27642.5,16.21
27643,16.20
27643.5,16.20
27644,16.19
27644.5,16.16
27645,16.19
27645.5,16.19
27646,16.18
27646.5,16.19
27647,16.20
27647.5,16.20
27648,16.22
27648.5,16.21
27649,16.24
27649.5,16.23
27650,16.23
27650.5,16.26
27651,16.24
27651.5,16.24
27652,16.20
27652.5,16.18
27653,16.22
27653.5,16.19
27654,16.18
27654.5,16.19
27655,16.15
27655.5,16.17
27656,16.20
27656.5,16.19
27657,16.19
27657.5,16.23
27658,16.25
27658.5,16.22
27659,16.20
27659.5,16.20
27660,16.18
27660.5,16.18
27661,16.18
27661.5,16.21
27662,16.23
27662.5,16.23
27663,16.26
27663.5,16.27
27664,16.25
27664.5,16.24
27665,16.24
27665.5,16.24
27666,16.25
27666.5,16.26
27667,16.28
27667.5,16.30
27668,16.29
27668.5,16.28
27669,16.29
27669.5,16.29
27670,16.31
27670.5,16.30
27671,16.32
27671.5,16.31
27672,16.28
27672.5,16.27
27673,16.25
27673.5,16.27
27674,16.28
27674.5,16.27
27675,16.27
27675.5,16.24
27676,16.24
27676.5,16.22
27677,16.21
27677.5,16.17
27678,16.17
27678.5,16.18
27679,16.18
27679.5,16.20
27680,16.18
27680.5,16.18
27681,16.19
27681.5,16.23
27682,16.23
27682.5,16.23
27683,16.23
27683.5,16.23
27684,16.24
27684.5,16.24
27685,16.22
27685.5,16.21
27686,16.20
27686.5,16.20
27687,16.20
27687.5,16.19
27688,16.15
27688.5,16.17
27689,16.19
27689.5,16.19
27690,16.18
27690.5,16.20
27691,16.18
27691.5,16.19
27692,16.20
27692.5,16.21
27693,16.22
27693.5,16.23
27694,16.20
27694.5,16.21
27695,16.25
27695.5,16.26
27696,16.28
27696.5,16.27
27697,16.26
27697.5,16.27
27698,16.29
27698.5,16.29
27699,16.29
27699.5,16.26
27700,16.32
27700.5,16.30
27701,16.26
27701.5,16.24
27702,16.26
27702.5,16.24
27703,16.25
27703.5,16.28
27704,16.28
27704.5,16.29
27705,16.32
27705.5,16.29
27706,16.30
27706.5,16.29
27707,16.26
27707.5,16.24
27708,16.26
27708.5,16.22
27709,16.20
27709.5,16.18
27710,16.17
27710.5,16.22
27711,16.22
27711.5,16.22
27712,16.23
27712.5,16.23
27713,16.24
27713.5,16.24
27714,16.24
27714.5,16.25
27715,16.24
27715.5,16.26
27716,16.29
27716.5,16.28
27717,16.25
27717.5,16.23
27718,16.21
27718.5,16.17
27719,16.15
27719.5,16.14
27720,16.13
27720.5,16.12
27721,16.12
27721.5,16.11
27722,16.07
27722.5,16.06
27723,16.04
27723.5,16.04
27724,16.04
27724.5,16.01
27725,16.00
27725.5,15.99
27726,15.97
27726.5,15.96
27727,16.00
27727.5,16.00
27728,15.99
27728.5,16.03
27729,16.04
27729.5,16.04
27730,16.03
27730.5,16.04
27731,16.13
27731.5,16.16
27732,16.19
27732.5,16.21
27733,16.21
27733.5,16.23
27734,16.21
27734.5,16.30
27735,16.35
27735.5,16.34
27736,16.31
27736.5,16.29
27737,16.30
27737.5,16.29
27738,16.27
27738.5,16.27
27739,16.37
27739.5,16.37
27740,16.35
27740.5,16.34
27741,16.31
27741.5,16.30
27742,16.30
27742.5,16.28
27743,16.33
27743.5,16.33
27744,16.28
27744.5,16.29
27745,16.27
27745.5,16.29
27746,16.31
27746.5,16.28
27747,16.31
27747.5,16.28
27748,16.27
27748.5,16.26
27749,16.25
27749.5,16.26
27750,16.27
27750.5,16.26
27751,16.28
27751.5,16.30
27752,16.29
27752.5,16.28
27753,16.30
27753.5,16.28
27754,16.28
27754.5,16.27
27755,16.28
27755.5,16.27
27756,16.29
27756.5,16.28
27757,16.28
27757.5,16.30
27758,16.30
27758.5,16.29
27759,16.27
27759.5,16.29
27760,16.28
27760.5,16.31
27761,16.30
27761.5,16.33
27762,16.32
27762.5,16.30
27763,16.28
27763.5,16.32
27764,16.33
27764.5,16.32
27765,16.33
27765.5,16.33
27766,16.35
27766.5,16.35
27767,16.33
27767.5,16.33
27768,16.33
27768.5,16.33
27769,16.32
27769.5,16.31
27770,16.30
27770.5,16.32
27771,16.34
27771.5,16.34
27772,16.32
27772.5,16.31
27773,16.28
27773.5,16.31
27774,16.31
27774.5,16.33
27775,16.34
27775.5,16.33
27776,16.34
27776.5,16.35
27777,16.36
27777.5,16.37
27778,16.37
27778.5,16.36
27779,16.33
27779.5,16.34
27780,16.34
27780.5,16.36
27781,16.34
27781.5,16.36
27782,16.33
27782.5,16.35
27783,16.36
27783.5,16.35
27784,16.34
27784.5,16.36
27785,16.36
27785.5,16.36
27786,16.34
27786.5,16.34
27787,16.34
27787.5,16.35
27788,16.35
27788.5,16.34
27789,16.36
27789.5,16.35
27790,16.38
27790.5,16.38
27791,16.35
27791.5,16.35
27792,16.34
27792.5,16.37
27793,16.36
27793.5,16.35
27794,16.34
27794.5,16.34
27795,16.30
27795.5,16.30
27796,16.30
27796.5,16.30
27797,16.31
27797.5,16.32
27798,16.31
27798.5,16.30
27799,16.30
27799.5,16.34
27800,16.33
27800.5,16.32
27801,16.34
27801.5,16.34
27802,16.37
27802.5,16.39
27803,16.39
27803.5,16.40
27804,16.36
27804.5,16.36
27805,16.32
27805.5,16.30
27806,16.32
27806.5,16.30
27807,16.32
27807.5,16.34
27808,16.32
27808.5,16.33
27809,16.35
27809.5,16.34
27810,16.32
27810.5,16.38
27811,16.37
27811.5,16.35
27812,16.36
27812.5,16.38
27813,16.39
27813.5,16.42
27814,16.44
27814.5,16.46
27815,16.46
27815.5,16.47
27816,16.45
27816.5,16.47
27817,16.47
27817.5,16.46
27818,16.47
27818.5,16.50
27819,16.50
27819.5,16.50
27820,16.50
27820.5,16.51
27821,16.51
27821.5,16.52
